analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2063,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,68841201.2972189,BAU,HC,30.929287462335523,1.036503524515723,288469752333.9688,0.0,21767.92751112129,30,0.0
2064,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,66125200.14578156,BAU,HC,30.929287462335523,1.036503524515723,277088716490.16876,0.0,20909.114546348137,31,0.0
2065,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,63797851.445700146,BAU,HC,30.929287462335523,1.036503524515723,267336276229.7401,0.0,20173.195404296188,32,0.0
2033,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,1350347969.0132642,BAU,HC,11.801423102622795,1.2625333541416153,14829724093619.588,1704859350.5766344,1264930.97601347,0,1350347969.0132642
2034,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,1252102875.974104,BAU,HC,11.801423102622795,1.2625333541416153,13750781734497.617,1580821643.7339482,1172886.6788257088,1,1252102875.974104
2035,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,1165944384.2774448,BAU,HC,11.801423102622795,1.2625333541416153,12804576245613.502,1472043674.2243829,1092166.3308696037,2,1165944384.2774448
2036,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,1084678277.8587756,BAU,HC,11.801423102622795,1.2625333541416153,11912099666238.016,1369442504.3095908,1016030.6289321054,3,1084678277.8587756
2037,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,1000838518.7365308,BAU,HC,11.801423102622795,1.2625333541416153,10991358846546.227,1263592012.014558,937485.9700984674,4,1000838518.7365308
2038,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,925722244.6495503,BAU,HC,11.801423102622795,1.2625333541416153,10166420648975.846,1168755210.5409017,867114.3499924479,5,925722244.6495503
2039,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,853874612.9109309,BAU,HC,11.801423102622795,1.2625333541416153,9377379172324.246,1078045179.054811,799806.0469867074,6,853874612.9109309
2040,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,784419536.8226404,BAU,HC,11.801423102622795,1.2625333541416153,8614613100966.099,990355828.8789005,734740.3513813986,7,784419536.8226404
2041,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,719517668.2435081,BAU,HC,11.801423102622795,1.2625333541416153,7901851037946.002,908415055.0516303,673948.8750264145,8,719517668.2435081
2042,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,658198766.316701,BAU,HC,11.801423102622795,1.2625333541416153,7228437652533.391,830997896.1296978,616513.4473845729,9,658198766.316701
2043,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,599087839.7109053,BAU,HC,11.801423102622795,1.2625333541416153,6579272583530.692,756368379.6956637,561146.1586493328,10,599087839.7109053
2044,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Diesel CI,2033-new,541211220.6760511,BAU,HC,11.801423102622795,1.2625333541416153,5943662865551.409,683297217.7392128,506935.0058028797,11,541211220.6760511
