analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2023,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1996001523.1122627,+10%,BAU,13.653320792154636,0.6234728142639095,18947169069052.582,1244452686.8898523,1635424.8981952737,3,1996001523.1122627
2024,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1840998292.627147,+10%,BAU,13.653320792154636,0.6234728142639095,17475791226779.445,1147812386.5592997,1505888.930011585,4,1840998292.627147
2025,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1700957991.706785,+10%,BAU,13.653320792154636,0.6234728142639095,16146449927539.434,1060501066.034117,1388998.3550165799,5,1700957991.706785
2026,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1556571915.3363626,+10%,BAU,13.653320792154636,0.6234728142639095,14775856083531.799,970480272.6589259,1268950.5204537108,6,1556571915.3363626
2027,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1419355367.7729454,+10%,BAU,13.653320792154636,0.6234728142639095,13473319439320.262,884929485.5859846,1155135.0421301227,7,1419355367.7729454
2028,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1290239804.4974108,+10%,BAU,13.653320792154636,0.6234728142639095,12247681894208.07,804429441.9853171,1048279.0933252687,8,1290239804.4974108
2029,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1167886543.1608555,+10%,BAU,13.653320792154636,0.6234728142639095,11086235922423.959,728145509.8054475,947263.4283915153,9,1167886543.1608555
2030,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1051492823.5177717,+10%,BAU,13.653320792154636,0.6234728142639095,9981361272220.91,655577189.8569295,851410.1165204437,10,1051492823.5177717
2031,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,949622549.5196916,+10%,BAU,13.653320792154636,0.6234728142639095,9014351336505.658,592063843.437511,768915.1546525961,11,949622549.5196916
2032,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,850505946.228135,+10%,BAU,13.653320792154636,0.6234728142639095,8073480791884.4795,530267335.84304464,688651.7645861623,12,850505946.228135
2033,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,756740234.1161287,+10%,BAU,13.653320792154636,0.6234728142639095,7183403915842.75,471806963.4311125,612722.8038096391,13,756740234.1161287
2034,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,669500393.0089749,+10%,BAU,13.653320792154636,0.6234728142639095,6355274277726.459,417415294.18009907,542079.474792956,14,669500393.0089749
2035,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,588810944.4119316,+10%,BAU,13.653320792154636,0.6234728142639095,5589324649455.148,367107616.58189744,476741.4459752769,15,588810944.4119316
2036,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,513966174.6566179,+10%,BAU,13.653320792154636,0.6234728142639095,4878855999973.82,320443937.3496176,416137.14366176707,16,513966174.6566179
2037,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,445913147.62100375,+10%,BAU,13.653320792154636,0.6234728142639095,4232858392269.557,0.0,361033.19085184735,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,385297565.8718499,+10%,BAU,13.653320792154636,0.6234728142639095,3657461198268.7188,0.0,311952.1805227356,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,331482699.6940489,+10%,BAU,13.653320792154636,0.6234728142639095,3146620221399.441,0.0,268378.38530337973,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,307646405.0817326,+10%,BAU,13.653320792154636,0.6234728142639095,2920352706685.774,0.0,249076.88235322968,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,285258745.3119358,+10%,BAU,13.653320792154636,0.6234728142639095,2707836448653.3857,0.0,230951.37070564728,21,0.0
