analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2027,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1064653.4159951487,+10%,BAU,35.89707373094305,0.8488656234233427,3843890090.1582284,903747.6856985133,400.1950850665535,7,1064653.4159951487
2028,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,967639.979957634,+10%,BAU,35.89707373094305,0.8488656234233427,3493626821.5730824,821396.3148360879,357.67052673900906,8,967639.979957634
2029,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,875716.024274687,+10%,BAU,35.89707373094305,0.8488656234233427,3161738925.4848084,743365.2288877433,318.21005241649306,9,875716.024274687
2030,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,788454.4668982951,+10%,BAU,35.89707373094305,0.8488656234233427,2846684438.63346,669291.8925845406,281.56555782523554,10,788454.4668982951
2031,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,712750.0415535999,+10%,BAU,35.89707373094305,0.8488656234233427,2573356531.1739273,605029.0083684099,253.5296588077865,11,712750.0415535999
2032,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,638997.1173621339,+10%,BAU,35.89707373094305,0.8488656234233427,2307074443.3502793,542422.6863953267,226.39782927484964,12,638997.1173621339
2033,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,569125.0769645047,+10%,BAU,35.89707373094305,0.8488656234233427,2054804136.7617862,483110.71326333215,200.84272073950729,13,569125.0769645047
2034,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,504016.044601002,+10%,BAU,35.89707373094305,0.8488656234233427,1819730486.9506636,427841.8939155969,177.1580418265949,14,504016.044601002
2035,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,443612.9832831269,+10%,BAU,35.89707373094305,0.8488656234233427,1601647564.0700986,376567.81161332043,155.3037560500571,15,443612.9832831269
2036,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,387378.29133098986,+10%,BAU,35.89707373094305,0.8488656234233427,1398614377.9924753,328832.11477135,135.0725821690013,16,387378.29133098986
2037,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,336178.6215385892,+10%,BAU,35.89707373094305,0.8488656234233427,1213759945.1999738,0.0,116.74792784894989,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,290569.864105791,+10%,BAU,35.89707373094305,0.8488656234233427,1049091285.8161184,0.0,100.5008469986125,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,250045.3692411694,+10%,BAU,35.89707373094305,0.8488656234233427,902779160.3126419,0.0,86.13325690626885,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,232086.33821421026,+10%,BAU,35.89707373094305,0.8488656234233427,837938771.5473962,0.0,79.62094207243358,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,215261.29933664345,+10%,BAU,35.89707373094305,0.8488656234233427,777192617.6945438,0.0,73.84884253333556,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,199743.49786022297,+10%,BAU,35.89707373094305,0.8488656234233427,721166194.0527235,0.0,68.5252117588898,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,185477.8552831858,+10%,BAU,35.89707373094305,0.8488656234233427,669660641.815936,0.0,63.63115418535023,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,172312.66385411154,+10%,BAU,35.89707373094305,0.8488656234233427,622128225.9997027,0.0,59.11462403449175,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,160582.35159742562,+10%,BAU,35.89707373094305,0.8488656234233427,579776386.0858747,0.0,55.09035220587981,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,150294.47216711254,+10%,BAU,35.89707373094305,0.8488656234233427,542632394.250786,0.0,51.56093010170968,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,141265.37926688578,+10%,BAU,35.89707373094305,0.8488656234233427,510033202.6257268,0.0,48.46335491349656,27,0.0
